record_id,clause_number,family,split,start_position,valid_tokens,padded_tokens,is_padded
FAR52_0512,52.246-25,246,train,0,256,0,False
FAR52_0512,52.246-25,246,train,128,256,0,False
FAR52_0512,52.246-25,246,train,256,256,0,False
FAR52_0512,52.246-25,246,train,384,256,0,False
FAR52_0512,52.246-25,246,train,512,256,0,False
FAR52_0512,52.246-25,246,train,640,256,0,False
FAR52_0512,52.246-25,246,train,768,256,0,False
FAR52_0512,52.246-25,246,train,896,256,0,False
FAR52_0512,52.246-25,246,train,1024,256,0,False
FAR52_0512,52.246-25,246,train,1152,256,0,False
FAR52_0512,52.246-25,246,train,1280,256,0,False
FAR52_0512,52.246-25,246,train,1408,256,0,False
FAR52_0512,52.246-25,246,train,1536,256,0,False
FAR52_0512,52.246-25,246,train,1664,256,0,False
FAR52_0512,52.246-25,246,train,1792,256,0,False
FAR52_0512,52.246-25,246,train,1890,256,0,False
FAR52_0512,52.246-25,246,train,1920,226,30,True
FAR52_0512,52.246-25,246,train,2048,98,158,True
FAR52_0513,52.246-26,246,train,0,256,0,False
FAR52_0513,52.246-26,246,train,128,256,0,False
FAR52_0513,52.246-26,246,train,256,256,0,False
FAR52_0513,52.246-26,246,train,384,256,0,False
FAR52_0513,52.246-26,246,train,512,256,0,False
FAR52_0513,52.246-26,246,train,640,256,0,False
FAR52_0513,52.246-26,246,train,768,256,0,False
FAR52_0513,52.246-26,246,train,896,256,0,False
FAR52_0513,52.246-26,246,train,1024,256,0,False
FAR52_0513,52.246-26,246,train,1152,256,0,False
FAR52_0513,52.246-26,246,train,1280,256,0,False
FAR52_0513,52.246-26,246,train,1408,256,0,False
FAR52_0513,52.246-26,246,train,1536,256,0,False
FAR52_0513,52.246-26,246,train,1664,256,0,False
FAR52_0513,52.246-26,246,train,1792,256,0,False
FAR52_0513,52.246-26,246,train,1920,256,0,False
FAR52_0513,52.246-26,246,train,2048,256,0,False
FAR52_0513,52.246-26,246,train,2176,256,0,False
FAR52_0513,52.246-26,246,train,2304,256,0,False
FAR52_0513,52.246-26,246,train,2432,256,0,False
FAR52_0513,52.246-26,246,train,2560,256,0,False
FAR52_0513,52.246-26,246,train,2688,256,0,False
FAR52_0513,52.246-26,246,train,2816,256,0,False
FAR52_0513,52.246-26,246,train,2944,256,0,False
FAR52_0513,52.246-26,246,train,3072,256,0,False
FAR52_0513,52.246-26,246,train,3200,256,0,False
FAR52_0513,52.246-26,246,train,3328,256,0,False
FAR52_0513,52.246-26,246,train,3456,256,0,False
FAR52_0513,52.246-26,246,train,3584,256,0,False
FAR52_0513,52.246-26,246,train,3712,256,0,False
FAR52_0513,52.246-26,246,train,3840,256,0,False
FAR52_0513,52.246-26,246,train,3968,256,0,False
FAR52_0513,52.246-26,246,train,4096,256,0,False
FAR52_0513,52.246-26,246,train,4224,256,0,False
FAR52_0513,52.246-26,246,train,4352,256,0,False
FAR52_0513,52.246-26,246,train,4480,256,0,False
FAR52_0513,52.246-26,246,train,4608,256,0,False
FAR52_0513,52.246-26,246,train,4736,256,0,False
FAR52_0513,52.246-26,246,train,4864,256,0,False
FAR52_0513,52.246-26,246,train,4992,256,0,False
FAR52_0513,52.246-26,246,train,5120,256,0,False
FAR52_0513,52.246-26,246,train,5248,256,0,False
FAR52_0513,52.246-26,246,train,5376,256,0,False
FAR52_0513,52.246-26,246,train,5504,256,0,False
FAR52_0513,52.246-26,246,train,5632,256,0,False
FAR52_0513,52.246-26,246,train,5760,256,0,False
FAR52_0513,52.246-26,246,train,5888,256,0,False
FAR52_0513,52.246-26,246,train,6016,256,0,False
FAR52_0513,52.246-26,246,train,6144,256,0,False
FAR52_0513,52.246-26,246,train,6272,256,0,False
FAR52_0513,52.246-26,246,train,6400,256,0,False
FAR52_0513,52.246-26,246,train,6528,256,0,False
FAR52_0513,52.246-26,246,train,6656,256,0,False
FAR52_0513,52.246-26,246,train,6784,256,0,False
FAR52_0513,52.246-26,246,train,6912,256,0,False
FAR52_0513,52.246-26,246,train,6970,256,0,False
FAR52_0513,52.246-26,246,train,7040,186,70,True
FAR52_0513,52.246-26,246,train,7168,58,198,True
FAR52_0514,52.247-1,247,train,0,256,0,False
FAR52_0514,52.247-1,247,train,128,256,0,False
FAR52_0514,52.247-1,247,train,256,256,0,False
FAR52_0514,52.247-1,247,train,384,256,0,False
FAR52_0514,52.247-1,247,train,512,256,0,False
FAR52_0514,52.247-1,247,train,640,256,0,False
FAR52_0514,52.247-1,247,train,768,256,0,False
FAR52_0514,52.247-1,247,train,896,256,0,False
FAR52_0514,52.247-1,247,train,1024,256,0,False
FAR52_0514,52.247-1,247,train,1058,256,0,False
FAR52_0514,52.247-1,247,train,1152,162,94,True
FAR52_0514,52.247-1,247,train,1280,34,222,True
FAR52_0515,52.247-2,247,test,0,256,0,False
FAR52_0515,52.247-2,247,test,128,256,0,False
FAR52_0515,52.247-2,247,test,256,256,0,False
FAR52_0515,52.247-2,247,test,384,256,0,False
FAR52_0515,52.247-2,247,test,512,256,0,False
FAR52_0515,52.247-2,247,test,563,256,0,False
FAR52_0515,52.247-2,247,test,640,179,77,True
FAR52_0515,52.247-2,247,test,768,51,205,True
FAR52_0516,52.247-3,247,train,0,256,0,False
FAR52_0516,52.247-3,247,train,128,256,0,False
FAR52_0516,52.247-3,247,train,256,256,0,False
FAR52_0516,52.247-3,247,train,384,256,0,False
FAR52_0516,52.247-3,247,train,512,256,0,False
FAR52_0516,52.247-3,247,train,640,256,0,False
FAR52_0516,52.247-3,247,train,768,256,0,False
FAR52_0516,52.247-3,247,train,896,256,0,False
FAR52_0516,52.247-3,247,train,1024,256,0,False
FAR52_0516,52.247-3,247,train,1152,256,0,False
FAR52_0516,52.247-3,247,train,1280,256,0,False
FAR52_0516,52.247-3,247,train,1408,256,0,False
FAR52_0516,52.247-3,247,train,1536,256,0,False
FAR52_0516,52.247-3,247,train,1664,256,0,False
FAR52_0516,52.247-3,247,train,1792,256,0,False
FAR52_0516,52.247-3,247,train,1920,256,0,False
FAR52_0516,52.247-3,247,train,2048,256,0,False
FAR52_0516,52.247-3,247,train,2176,256,0,False
FAR52_0516,52.247-3,247,train,2304,256,0,False
FAR52_0516,52.247-3,247,train,2432,256,0,False
FAR52_0516,52.247-3,247,train,2560,256,0,False
FAR52_0516,52.247-3,247,train,2688,256,0,False
FAR52_0516,52.247-3,247,train,2816,256,0,False
FAR52_0516,52.247-3,247,train,2944,256,0,False
FAR52_0516,52.247-3,247,train,3072,256,0,False
FAR52_0516,52.247-3,247,train,3200,256,0,False
FAR52_0516,52.247-3,247,train,3328,256,0,False
FAR52_0516,52.247-3,247,train,3363,256,0,False
FAR52_0516,52.247-3,247,train,3456,163,93,True
FAR52_0516,52.247-3,247,train,3584,35,221,True
FAR52_0517,52.247-4,247,train,0,256,0,False
FAR52_0517,52.247-4,247,train,128,256,0,False
FAR52_0517,52.247-4,247,train,256,256,0,False
FAR52_0517,52.247-4,247,train,384,256,0,False
FAR52_0517,52.247-4,247,train,512,256,0,False
FAR52_0517,52.247-4,247,train,640,256,0,False
FAR52_0517,52.247-4,247,train,749,256,0,False
FAR52_0517,52.247-4,247,train,768,237,19,True
FAR52_0517,52.247-4,247,train,896,109,147,True
FAR52_0518,52.247-5,247,train,0,256,0,False
FAR52_0518,52.247-5,247,train,128,256,0,False
FAR52_0518,52.247-5,247,train,256,256,0,False
FAR52_0518,52.247-5,247,train,384,256,0,False
FAR52_0518,52.247-5,247,train,512,256,0,False
FAR52_0518,52.247-5,247,train,640,256,0,False
FAR52_0518,52.247-5,247,train,644,256,0,False
FAR52_0518,52.247-5,247,train,768,132,124,True
FAR52_0518,52.247-5,247,train,896,4,252,True
FAR52_0519,52.247-6,247,train,0,256,0,False
FAR52_0519,52.247-6,247,train,128,256,0,False
FAR52_0519,52.247-6,247,train,256,256,0,False
FAR52_0519,52.247-6,247,train,384,256,0,False
FAR52_0519,52.247-6,247,train,512,256,0,False
FAR52_0519,52.247-6,247,train,522,256,0,False
FAR52_0519,52.247-6,247,train,640,138,118,True
FAR52_0519,52.247-6,247,train,768,10,246,True
FAR52_0520,52.247-7,247,train,0,256,0,False
FAR52_0520,52.247-7,247,train,128,256,0,False
FAR52_0520,52.247-7,247,train,256,256,0,False
FAR52_0520,52.247-7,247,train,384,256,0,False
FAR52_0520,52.247-7,247,train,449,256,0,False
FAR52_0520,52.247-7,247,train,512,193,63,True
FAR52_0520,52.247-7,247,train,640,65,191,True
FAR52_0521,52.247-8,247,validation,0,256,0,False
FAR52_0521,52.247-8,247,validation,128,256,0,False
FAR52_0521,52.247-8,247,validation,256,256,0,False
FAR52_0521,52.247-8,247,validation,384,256,0,False
FAR52_0521,52.247-8,247,validation,443,256,0,False
FAR52_0521,52.247-8,247,validation,512,187,69,True
FAR52_0521,52.247-8,247,validation,640,59,197,True
FAR52_0522,52.247-9,247,train,0,256,0,False
FAR52_0522,52.247-9,247,train,128,256,0,False
FAR52_0522,52.247-9,247,train,256,256,0,False
FAR52_0522,52.247-9,247,train,302,256,0,False
FAR52_0522,52.247-9,247,train,384,174,82,True
FAR52_0522,52.247-9,247,train,512,46,210,True
FAR52_0523,52.247-10,247,train,0,256,0,False
FAR52_0523,52.247-10,247,train,128,256,0,False
FAR52_0523,52.247-10,247,train,256,256,0,False
FAR52_0523,52.247-10,247,train,384,256,0,False
FAR52_0523,52.247-10,247,train,512,256,0,False
FAR52_0523,52.247-10,247,train,640,256,0,False
FAR52_0523,52.247-10,247,train,701,256,0,False
FAR52_0523,52.247-10,247,train,768,189,67,True
FAR52_0523,52.247-10,247,train,896,61,195,True
FAR52_0524,52.247-11,247,test,0,256,0,False
FAR52_0524,52.247-11,247,test,128,256,0,False
FAR52_0524,52.247-11,247,test,256,256,0,False
FAR52_0524,52.247-11,247,test,384,256,0,False
FAR52_0524,52.247-11,247,test,512,256,0,False
FAR52_0524,52.247-11,247,test,640,256,0,False
FAR52_0524,52.247-11,247,test,768,256,0,False
FAR52_0524,52.247-11,247,test,896,256,0,False
FAR52_0524,52.247-11,247,test,1024,256,0,False
FAR52_0524,52.247-11,247,test,1152,256,0,False
FAR52_0524,52.247-11,247,test,1250,256,0,False
FAR52_0524,52.247-11,247,test,1280,226,30,True
FAR52_0524,52.247-11,247,test,1408,98,158,True
FAR52_0525,52.247-12,247,test,0,256,0,False
FAR52_0525,52.247-12,247,test,128,256,0,False
FAR52_0525,52.247-12,247,test,256,256,0,False
FAR52_0525,52.247-12,247,test,295,256,0,False
FAR52_0525,52.247-12,247,test,384,167,89,True
FAR52_0525,52.247-12,247,test,512,39,217,True
FAR52_0526,52.247-13,247,train,0,256,0,False
FAR52_0526,52.247-13,247,train,128,256,0,False
FAR52_0526,52.247-13,247,train,256,256,0,False
FAR52_0526,52.247-13,247,train,384,256,0,False
FAR52_0526,52.247-13,247,train,512,256,0,False
FAR52_0526,52.247-13,247,train,640,256,0,False
FAR52_0526,52.247-13,247,train,768,256,0,False
FAR52_0526,52.247-13,247,train,896,256,0,False
FAR52_0526,52.247-13,247,train,1024,256,0,False
FAR52_0526,52.247-13,247,train,1152,256,0,False
FAR52_0526,52.247-13,247,train,1280,256,0,False
FAR52_0526,52.247-13,247,train,1408,256,0,False
FAR52_0526,52.247-13,247,train,1497,256,0,False
FAR52_0526,52.247-13,247,train,1536,217,39,True
FAR52_0526,52.247-13,247,train,1664,89,167,True
FAR52_0527,52.247-14,247,train,0,256,0,False
FAR52_0527,52.247-14,247,train,128,256,0,False
FAR52_0527,52.247-14,247,train,213,256,0,False
FAR52_0527,52.247-14,247,train,256,213,43,True
FAR52_0527,52.247-14,247,train,384,85,171,True
FAR52_0528,52.247-15,247,train,0,256,0,False
FAR52_0528,52.247-15,247,train,128,256,0,False
FAR52_0528,52.247-15,247,train,256,256,0,False
FAR52_0528,52.247-15,247,train,384,256,0,False
FAR52_0528,52.247-15,247,train,512,256,0,False
FAR52_0528,52.247-15,247,train,640,256,0,False
FAR52_0528,52.247-15,247,train,768,256,0,False
FAR52_0528,52.247-15,247,train,797,256,0,False
FAR52_0528,52.247-15,247,train,896,157,99,True
FAR52_0528,52.247-15,247,train,1024,29,227,True
FAR52_0529,52.247-16,247,train,0,256,0,False
FAR52_0529,52.247-16,247,train,128,256,0,False
FAR52_0529,52.247-16,247,train,256,256,0,False
FAR52_0529,52.247-16,247,train,384,256,0,False
FAR52_0529,52.247-16,247,train,512,256,0,False
FAR52_0529,52.247-16,247,train,640,256,0,False
FAR52_0529,52.247-16,247,train,768,256,0,False
FAR52_0529,52.247-16,247,train,896,256,0,False
FAR52_0529,52.247-16,247,train,1024,256,0,False
FAR52_0529,52.247-16,247,train,1113,256,0,False
FAR52_0529,52.247-16,247,train,1152,217,39,True
FAR52_0529,52.247-16,247,train,1280,89,167,True
FAR52_0530,52.247-17,247,train,0,256,0,False
FAR52_0530,52.247-17,247,train,128,256,0,False
FAR52_0530,52.247-17,247,train,218,256,0,False
FAR52_0530,52.247-17,247,train,256,218,38,True
FAR52_0530,52.247-17,247,train,384,90,166,True
FAR52_0531,52.247-18,247,test,0,256,0,False
FAR52_0531,52.247-18,247,test,128,256,0,False
FAR52_0531,52.247-18,247,test,256,256,0,False
FAR52_0531,52.247-18,247,test,361,256,0,False
FAR52_0531,52.247-18,247,test,384,233,23,True
FAR52_0531,52.247-18,247,test,512,105,151,True
FAR52_0532,52.247-19,247,train,0,256,0,False
FAR52_0532,52.247-19,247,train,128,256,0,False
FAR52_0532,52.247-19,247,train,256,256,0,False
FAR52_0532,52.247-19,247,train,384,256,0,False
FAR52_0532,52.247-19,247,train,512,256,0,False
FAR52_0532,52.247-19,247,train,568,256,0,False
FAR52_0532,52.247-19,247,train,640,184,72,True
FAR52_0532,52.247-19,247,train,768,56,200,True
FAR52_0533,52.247-20,247,train,0,256,0,False
FAR52_0533,52.247-20,247,train,128,256,0,False
FAR52_0533,52.247-20,247,train,256,256,0,False
FAR52_0533,52.247-20,247,train,384,256,0,False
FAR52_0533,52.247-20,247,train,512,256,0,False
FAR52_0533,52.247-20,247,train,640,256,0,False
FAR52_0533,52.247-20,247,train,768,256,0,False
FAR52_0533,52.247-20,247,train,896,256,0,False
FAR52_0533,52.247-20,247,train,930,256,0,False
FAR52_0533,52.247-20,247,train,1024,162,94,True
FAR52_0533,52.247-20,247,train,1152,34,222,True
FAR52_0534,52.247-21,247,validation,0,256,0,False
FAR52_0534,52.247-21,247,validation,128,256,0,False
FAR52_0534,52.247-21,247,validation,256,256,0,False
FAR52_0534,52.247-21,247,validation,384,256,0,False
FAR52_0534,52.247-21,247,validation,512,256,0,False
FAR52_0534,52.247-21,247,validation,640,256,0,False
FAR52_0534,52.247-21,247,validation,768,256,0,False
FAR52_0534,52.247-21,247,validation,896,256,0,False
FAR52_0534,52.247-21,247,validation,1024,256,0,False
FAR52_0534,52.247-21,247,validation,1129,256,0,False
FAR52_0534,52.247-21,247,validation,1152,233,23,True
FAR52_0534,52.247-21,247,validation,1280,105,151,True
FAR52_0535,52.247-22,247,train,0,256,0,False
FAR52_0535,52.247-22,247,train,128,256,0,False
FAR52_0535,52.247-22,247,train,256,256,0,False
FAR52_0535,52.247-22,247,train,357,256,0,False
FAR52_0535,52.247-22,247,train,384,229,27,True
FAR52_0535,52.247-22,247,train,512,101,155,True
FAR52_0536,52.247-23,247,train,0,256,0,False
FAR52_0536,52.247-23,247,train,128,256,0,False
FAR52_0536,52.247-23,247,train,256,256,0,False
FAR52_0536,52.247-23,247,train,384,256,0,False
FAR52_0536,52.247-23,247,train,512,256,0,False
FAR52_0536,52.247-23,247,train,640,256,0,False
FAR52_0536,52.247-23,247,train,728,256,0,False
FAR52_0536,52.247-23,247,train,768,216,40,True
FAR52_0536,52.247-23,247,train,896,88,168,True
FAR52_0537,52.247-24,247,train,0,256,0,False
FAR52_0537,52.247-24,247,train,128,256,0,False
FAR52_0537,52.247-24,247,train,256,256,0,False
FAR52_0537,52.247-24,247,train,384,256,0,False
FAR52_0537,52.247-24,247,train,512,256,0,False
FAR52_0537,52.247-24,247,train,529,256,0,False
FAR52_0537,52.247-24,247,train,640,145,111,True
FAR52_0537,52.247-24,247,train,768,17,239,True
FAR52_0538,52.247-25,247,train,0,256,0,False
FAR52_0538,52.247-25,247,train,128,256,0,False
FAR52_0538,52.247-25,247,train,256,256,0,False
FAR52_0538,52.247-25,247,train,380,256,0,False
FAR52_0538,52.247-25,247,train,384,252,4,True
FAR52_0538,52.247-25,247,train,512,124,132,True
FAR52_0539,52.247-26,247,train,0,256,0,False
FAR52_0539,52.247-26,247,train,128,256,0,False
FAR52_0539,52.247-26,247,train,256,256,0,False
FAR52_0539,52.247-26,247,train,317,256,0,False
FAR52_0539,52.247-26,247,train,384,189,67,True
FAR52_0539,52.247-26,247,train,512,61,195,True
FAR52_0540,52.247-27,247,train,0,256,0,False
FAR52_0540,52.247-27,247,train,128,256,0,False
FAR52_0540,52.247-27,247,train,256,256,0,False
FAR52_0540,52.247-27,247,train,260,256,0,False
FAR52_0540,52.247-27,247,train,384,132,124,True
FAR52_0540,52.247-27,247,train,512,4,252,True
FAR52_0541,52.247-28,247,train,0,256,0,False
FAR52_0541,52.247-28,247,train,128,256,0,False
FAR52_0541,52.247-28,247,train,245,256,0,False
FAR52_0541,52.247-28,247,train,256,245,11,True
FAR52_0541,52.247-28,247,train,384,117,139,True
FAR52_0542,52.247-29,247,validation,0,256,0,False
FAR52_0542,52.247-29,247,validation,128,256,0,False
FAR52_0542,52.247-29,247,validation,256,256,0,False
FAR52_0542,52.247-29,247,validation,384,256,0,False
FAR52_0542,52.247-29,247,validation,512,256,0,False
FAR52_0542,52.247-29,247,validation,640,256,0,False
FAR52_0542,52.247-29,247,validation,768,256,0,False
FAR52_0542,52.247-29,247,validation,896,256,0,False
FAR52_0542,52.247-29,247,validation,1024,256,0,False
FAR52_0542,52.247-29,247,validation,1152,256,0,False
FAR52_0542,52.247-29,247,validation,1280,256,0,False
FAR52_0542,52.247-29,247,validation,1408,256,0,False
FAR52_0542,52.247-29,247,validation,1536,256,0,False
FAR52_0542,52.247-29,247,validation,1664,256,0,False
FAR52_0542,52.247-29,247,validation,1792,256,0,False
FAR52_0542,52.247-29,247,validation,1920,256,0,False
FAR52_0542,52.247-29,247,validation,2048,256,0,False
FAR52_0542,52.247-29,247,validation,2176,256,0,False
FAR52_0542,52.247-29,247,validation,2304,256,0,False
FAR52_0542,52.247-29,247,validation,2432,256,0,False
FAR52_0542,52.247-29,247,validation,2560,256,0,False
FAR52_0542,52.247-29,247,validation,2688,256,0,False
FAR52_0542,52.247-29,247,validation,2816,256,0,False
FAR52_0542,52.247-29,247,validation,2944,256,0,False
FAR52_0542,52.247-29,247,validation,3072,256,0,False
FAR52_0542,52.247-29,247,validation,3200,256,0,False
FAR52_0542,52.247-29,247,validation,3328,256,0,False
FAR52_0542,52.247-29,247,validation,3456,256,0,False
FAR52_0542,52.247-29,247,validation,3584,256,0,False
FAR52_0542,52.247-29,247,validation,3712,256,0,False
FAR52_0542,52.247-29,247,validation,3840,256,0,False
FAR52_0542,52.247-29,247,validation,3968,256,0,False
FAR52_0542,52.247-29,247,validation,4096,256,0,False
FAR52_0542,52.247-29,247,validation,4224,256,0,False
FAR52_0542,52.247-29,247,validation,4279,256,0,False
FAR52_0542,52.247-29,247,validation,4352,183,73,True
FAR52_0542,52.247-29,247,validation,4480,55,201,True
FAR52_0543,52.247-30,247,test,0,256,0,False
FAR52_0543,52.247-30,247,test,128,256,0,False
FAR52_0543,52.247-30,247,test,256,256,0,False
FAR52_0543,52.247-30,247,test,384,256,0,False
FAR52_0543,52.247-30,247,test,512,256,0,False
FAR52_0543,52.247-30,247,test,640,256,0,False
FAR52_0543,52.247-30,247,test,768,256,0,False
FAR52_0543,52.247-30,247,test,896,256,0,False
FAR52_0543,52.247-30,247,test,1024,256,0,False
FAR52_0543,52.247-30,247,test,1152,256,0,False
FAR52_0543,52.247-30,247,test,1280,256,0,False
FAR52_0543,52.247-30,247,test,1408,256,0,False
FAR52_0543,52.247-30,247,test,1536,256,0,False
FAR52_0543,52.247-30,247,test,1664,256,0,False
FAR52_0543,52.247-30,247,test,1792,256,0,False
FAR52_0543,52.247-30,247,test,1920,256,0,False
FAR52_0543,52.247-30,247,test,2048,256,0,False
FAR52_0543,52.247-30,247,test,2176,256,0,False
FAR52_0543,52.247-30,247,test,2304,256,0,False
FAR52_0543,52.247-30,247,test,2432,256,0,False
FAR52_0543,52.247-30,247,test,2560,256,0,False
FAR52_0543,52.247-30,247,test,2609,256,0,False
FAR52_0543,52.247-30,247,test,2688,177,79,True
FAR52_0543,52.247-30,247,test,2816,49,207,True
FAR52_0544,52.247-31,247,train,0,256,0,False
FAR52_0544,52.247-31,247,train,128,256,0,False
FAR52_0544,52.247-31,247,train,256,256,0,False
FAR52_0544,52.247-31,247,train,384,256,0,False
FAR52_0544,52.247-31,247,train,512,256,0,False
FAR52_0544,52.247-31,247,train,640,256,0,False
FAR52_0544,52.247-31,247,train,768,256,0,False
FAR52_0544,52.247-31,247,train,896,256,0,False
FAR52_0544,52.247-31,247,train,1024,256,0,False
FAR52_0544,52.247-31,247,train,1152,256,0,False
FAR52_0544,52.247-31,247,train,1280,256,0,False
FAR52_0544,52.247-31,247,train,1408,256,0,False
FAR52_0544,52.247-31,247,train,1536,256,0,False
FAR52_0544,52.247-31,247,train,1664,256,0,False
FAR52_0544,52.247-31,247,train,1792,256,0,False
FAR52_0544,52.247-31,247,train,1920,256,0,False
FAR52_0544,52.247-31,247,train,2048,256,0,False
FAR52_0544,52.247-31,247,train,2176,256,0,False
FAR52_0544,52.247-31,247,train,2304,256,0,False
FAR52_0544,52.247-31,247,train,2432,256,0,False
FAR52_0544,52.247-31,247,train,2560,256,0,False
FAR52_0544,52.247-31,247,train,2688,256,0,False
FAR52_0544,52.247-31,247,train,2816,256,0,False
FAR52_0544,52.247-31,247,train,2944,256,0,False
FAR52_0544,52.247-31,247,train,3072,256,0,False
FAR52_0544,52.247-31,247,train,3200,256,0,False
FAR52_0544,52.247-31,247,train,3328,256,0,False
FAR52_0544,52.247-31,247,train,3456,256,0,False
FAR52_0544,52.247-31,247,train,3584,256,0,False
FAR52_0544,52.247-31,247,train,3712,256,0,False
FAR52_0544,52.247-31,247,train,3840,256,0,False
FAR52_0544,52.247-31,247,train,3968,256,0,False
FAR52_0544,52.247-31,247,train,4096,256,0,False
FAR52_0544,52.247-31,247,train,4224,256,0,False
FAR52_0544,52.247-31,247,train,4352,256,0,False
FAR52_0544,52.247-31,247,train,4480,256,0,False
FAR52_0544,52.247-31,247,train,4525,256,0,False
FAR52_0544,52.247-31,247,train,4608,173,83,True
FAR52_0544,52.247-31,247,train,4736,45,211,True
FAR52_0545,52.247-32,247,train,0,256,0,False
FAR52_0545,52.247-32,247,train,128,256,0,False
FAR52_0545,52.247-32,247,train,256,256,0,False
FAR52_0545,52.247-32,247,train,384,256,0,False
FAR52_0545,52.247-32,247,train,512,256,0,False
FAR52_0545,52.247-32,247,train,640,256,0,False
FAR52_0545,52.247-32,247,train,768,256,0,False
FAR52_0545,52.247-32,247,train,896,256,0,False
FAR52_0545,52.247-32,247,train,1024,256,0,False
FAR52_0545,52.247-32,247,train,1152,256,0,False
FAR52_0545,52.247-32,247,train,1280,256,0,False
FAR52_0545,52.247-32,247,train,1408,256,0,False
FAR52_0545,52.247-32,247,train,1536,256,0,False
FAR52_0545,52.247-32,247,train,1664,256,0,False
FAR52_0545,52.247-32,247,train,1792,256,0,False
FAR52_0545,52.247-32,247,train,1920,256,0,False
FAR52_0545,52.247-32,247,train,2048,256,0,False
FAR52_0545,52.247-32,247,train,2176,256,0,False
FAR52_0545,52.247-32,247,train,2304,256,0,False
FAR52_0545,52.247-32,247,train,2432,256,0,False
FAR52_0545,52.247-32,247,train,2560,256,0,False
FAR52_0545,52.247-32,247,train,2688,256,0,False
FAR52_0545,52.247-32,247,train,2816,256,0,False
FAR52_0545,52.247-32,247,train,2944,256,0,False
FAR52_0545,52.247-32,247,train,3072,256,0,False
FAR52_0545,52.247-32,247,train,3200,256,0,False
FAR52_0545,52.247-32,247,train,3328,256,0,False
FAR52_0545,52.247-32,247,train,3456,256,0,False
FAR52_0545,52.247-32,247,train,3584,256,0,False
FAR52_0545,52.247-32,247,train,3712,256,0,False
FAR52_0545,52.247-32,247,train,3840,256,0,False
FAR52_0545,52.247-32,247,train,3968,256,0,False
FAR52_0545,52.247-32,247,train,4096,256,0,False
FAR52_0545,52.247-32,247,train,4224,256,0,False
FAR52_0545,52.247-32,247,train,4352,256,0,False
FAR52_0545,52.247-32,247,train,4412,256,0,False
FAR52_0545,52.247-32,247,train,4480,188,68,True
FAR52_0545,52.247-32,247,train,4608,60,196,True
FAR52_0546,52.247-33,247,train,0,256,0,False
FAR52_0546,52.247-33,247,train,128,256,0,False
FAR52_0546,52.247-33,247,train,256,256,0,False
FAR52_0546,52.247-33,247,train,384,256,0,False
FAR52_0546,52.247-33,247,train,512,256,0,False
FAR52_0546,52.247-33,247,train,640,256,0,False
FAR52_0546,52.247-33,247,train,768,256,0,False
FAR52_0546,52.247-33,247,train,896,256,0,False
FAR52_0546,52.247-33,247,train,1024,256,0,False
FAR52_0546,52.247-33,247,train,1152,256,0,False
FAR52_0546,52.247-33,247,train,1280,256,0,False
FAR52_0546,52.247-33,247,train,1408,256,0,False
FAR52_0546,52.247-33,247,train,1536,256,0,False
FAR52_0546,52.247-33,247,train,1664,256,0,False
FAR52_0546,52.247-33,247,train,1792,256,0,False
FAR52_0546,52.247-33,247,train,1920,256,0,False
FAR52_0546,52.247-33,247,train,2048,256,0,False
FAR52_0546,52.247-33,247,train,2176,256,0,False
FAR52_0546,52.247-33,247,train,2304,256,0,False
FAR52_0546,52.247-33,247,train,2432,256,0,False
FAR52_0546,52.247-33,247,train,2560,256,0,False
FAR52_0546,52.247-33,247,train,2688,256,0,False
FAR52_0546,52.247-33,247,train,2816,256,0,False
FAR52_0546,52.247-33,247,train,2944,256,0,False
FAR52_0546,52.247-33,247,train,3072,256,0,False
FAR52_0546,52.247-33,247,train,3200,256,0,False
FAR52_0546,52.247-33,247,train,3328,256,0,False
FAR52_0546,52.247-33,247,train,3456,256,0,False
FAR52_0546,52.247-33,247,train,3584,256,0,False
FAR52_0546,52.247-33,247,train,3712,256,0,False
FAR52_0546,52.247-33,247,train,3840,256,0,False
FAR52_0546,52.247-33,247,train,3968,256,0,False
FAR52_0546,52.247-33,247,train,4096,256,0,False
FAR52_0546,52.247-33,247,train,4224,256,0,False
FAR52_0546,52.247-33,247,train,4352,256,0,False
FAR52_0546,52.247-33,247,train,4480,256,0,False
FAR52_0546,52.247-33,247,train,4608,256,0,False
FAR52_0546,52.247-33,247,train,4736,256,0,False
FAR52_0546,52.247-33,247,train,4864,256,0,False
FAR52_0546,52.247-33,247,train,4992,256,0,False
FAR52_0546,52.247-33,247,train,5120,256,0,False
FAR52_0546,52.247-33,247,train,5248,256,0,False
FAR52_0546,52.247-33,247,train,5331,256,0,False
FAR52_0546,52.247-33,247,train,5376,211,45,True
FAR52_0546,52.247-33,247,train,5504,83,173,True
FAR52_0547,52.247-34,247,train,0,256,0,False
FAR52_0547,52.247-34,247,train,128,256,0,False
FAR52_0547,52.247-34,247,train,256,256,0,False
FAR52_0547,52.247-34,247,train,384,256,0,False
FAR52_0547,52.247-34,247,train,512,256,0,False
FAR52_0547,52.247-34,247,train,640,256,0,False
FAR52_0547,52.247-34,247,train,768,256,0,False
FAR52_0547,52.247-34,247,train,896,256,0,False
FAR52_0547,52.247-34,247,train,1024,256,0,False
FAR52_0547,52.247-34,247,train,1152,256,0,False
FAR52_0547,52.247-34,247,train,1280,256,0,False
FAR52_0547,52.247-34,247,train,1408,256,0,False
